<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,1,20201125,192700,250.3500000,250.4700000,250.3000000,250.3200000,62240
SBER,1,20201125,192800,250.3200000,250.3600000,250.1700000,250.2300000,28360
SBER,1,20201125,192900,250.2000000,250.2500000,250.1500000,250.2400000,44820
SBER,1,20201125,193000,250.1700000,250.2200000,250.1600000,250.2100000,35220
SBER,1,20201125,193100,250.2100000,250.4000000,250.2100000,250.3700000,15380
SBER,1,20201125,193200,250.4000000,250.4700000,250.3700000,250.4700000,12280
SBER,1,20201125,193300,250.4700000,250.5000000,250.4000000,250.4000000,23950
SBER,1,20201125,193400,250.4700000,250.5200000,250.3800000,250.4200000,19780
SBER,1,20201125,193500,250.4200000,250.5200000,250.3900000,250.4800000,3260
SBER,1,20201125,193600,250.4800000,250.5200000,250.4200000,250.5200000,9530
SBER,1,20201125,193700,250.5200000,250.7000000,250.5200000,250.6600000,67000
SBER,1,20201125,193800,250.6900000,250.8200000,250.6500000,250.8200000,26830
SBER,1,20201125,193900,250.8200000,251.0800000,250.8000000,251.0700000,108580
SBER,1,20201125,194000,251.0700000,251.2100000,251.0000000,251.0500000,43700
SBER,1,20201125,194100,251.0500000,251.1300000,251.0100000,251.1100000,21220
SBER,1,20201125,194200,251.0700000,251.1100000,250.7900000,250.8000000,38890
SBER,1,20201125,194300,250.8000000,250.8000000,250.7200000,250.7600000,10300
SBER,1,20201125,194400,250.7500000,250.7500000,250.7200000,250.7200000,4240
SBER,1,20201125,194500,250.7200000,250.7200000,250.6800000,250.6800000,8390
SBER,1,20201125,194600,250.6800000,250.7400000,250.6800000,250.7200000,24710
SBER,1,20201125,194700,250.7500000,250.9300000,250.7200000,250.8900000,17330
SBER,1,20201125,194800,250.8900000,250.8900000,250.6400000,250.7800000,40250
SBER,1,20201125,194900,250.7800000,250.7900000,250.7200000,250.7900000,1950
SBER,1,20201125,195000,250.7900000,250.8300000,250.7600000,250.8300000,4430
SBER,1,20201125,195100,250.7700000,250.7700000,250.7200000,250.7500000,12240
SBER,1,20201125,195200,250.7200000,250.8300000,250.7200000,250.7600000,28550
SBER,1,20201125,195300,250.7700000,250.7800000,250.7600000,250.7700000,6230
SBER,1,20201125,195400,250.7800000,250.8000000,250.7700000,250.7900000,3150
SBER,1,20201125,195500,250.8000000,250.8400000,250.7600000,250.8000000,15690
SBER,1,20201125,195600,250.8000000,250.8600000,250.8000000,250.8600000,4980
SBER,1,20201125,195700,250.8600000,251.0000000,250.8500000,251.0000000,28630
SBER,1,20201125,195800,251.0000000,251.0000000,250.9500000,251.0000000,16780
SBER,1,20201125,195900,250.9500000,251.0800000,250.9500000,250.9500000,75710
SBER,1,20201125,200000,250.9700000,251.0000000,250.9200000,250.9500000,6910
SBER,1,20201125,200100,250.9200000,251.0100000,250.9200000,250.9400000,14960
SBER,1,20201125,200200,250.9900000,251.0000000,250.9100000,250.9900000,37510
SBER,1,20201125,200300,250.9900000,251.0900000,250.9900000,251.0600000,48630
SBER,1,20201125,200400,251.0600000,251.1100000,250.9900000,251.1100000,87710
SBER,1,20201125,200500,251.0600000,251.1100000,251.0600000,251.0600000,1550
SBER,1,20201125,200600,251.0700000,251.1200000,251.0600000,251.1000000,88090
SBER,1,20201125,200700,251.0600000,251.0900000,251.0600000,251.0700000,3870
SBER,1,20201125,200800,251.0700000,251.1000000,251.0100000,251.0100000,22400
SBER,1,20201125,200900,251.0200000,251.0500000,251.0000000,251.0000000,11600
SBER,1,20201125,201000,251.0000000,251.0200000,250.9900000,251.0000000,18090
SBER,1,20201125,201100,250.9900000,251.0000000,250.9600000,250.9800000,30030
SBER,1,20201125,201200,250.9600000,250.9700000,250.8400000,250.8400000,37140
SBER,1,20201125,201300,250.8800000,250.8800000,250.7800000,250.8400000,22670
SBER,1,20201125,201400,250.8900000,250.9000000,250.8600000,250.8800000,4990
SBER,1,20201125,201500,250.8700000,250.9000000,250.8000000,250.8900000,950
SBER,1,20201125,201600,250.8300000,250.9000000,250.8300000,250.8400000,7580
SBER,1,20201125,201700,250.8400000,250.8800000,250.7500000,250.7500000,7080
SBER,1,20201125,201800,250.7400000,250.7700000,250.7000000,250.7000000,53690
SBER,1,20201125,201900,250.7000000,250.7500000,250.7000000,250.7400000,6510
SBER,1,20201125,202000,250.7200000,250.7500000,250.7200000,250.7300000,3010
SBER,1,20201125,202100,250.7400000,250.7500000,250.7200000,250.7400000,690
SBER,1,20201125,202200,250.7400000,250.7500000,250.7200000,250.7200000,7750
SBER,1,20201125,202300,250.7200000,250.7400000,250.6800000,250.7200000,13200
SBER,1,20201125,202400,250.7400000,250.7500000,250.6700000,250.6700000,13380
SBER,1,20201125,202500,250.6900000,250.7000000,250.6100000,250.6100000,9880
SBER,1,20201125,202600,250.6400000,250.6700000,250.6300000,250.6700000,4540
SBER,1,20201125,202700,250.6800000,250.7700000,250.6800000,250.7700000,65930
SBER,1,20201125,202800,250.7700000,250.7700000,250.7200000,250.7200000,1910
SBER,1,20201125,202900,250.7100000,250.7600000,250.7000000,250.7100000,33070
SBER,1,20201125,203000,250.7000000,250.7600000,250.7000000,250.7100000,41670
SBER,1,20201125,203100,250.7200000,250.7200000,250.6800000,250.6800000,14310
SBER,1,20201125,203200,250.6800000,250.7100000,250.6500000,250.6800000,1440
SBER,1,20201125,203300,250.6800000,250.7000000,250.6200000,250.7000000,6330
SBER,1,20201125,203400,250.6800000,250.6900000,250.6100000,250.6300000,6740
SBER,1,20201125,203500,250.6100000,250.6300000,250.6100000,250.6300000,370
SBER,1,20201125,203600,250.6200000,250.6200000,250.6100000,250.6100000,1030
SBER,1,20201125,203700,250.6100000,250.6300000,250.6100000,250.6300000,2780
SBER,1,20201125,203800,250.6200000,250.6300000,250.5800000,250.5800000,3280
SBER,1,20201125,203900,250.5800000,250.6300000,250.5800000,250.5900000,1690
SBER,1,20201125,204000,250.5900000,250.6600000,250.5800000,250.5900000,1580
SBER,1,20201125,204100,250.6400000,250.6400000,250.5600000,250.5600000,190
SBER,1,20201125,204200,250.5600000,250.6100000,250.5500000,250.6000000,9930
SBER,1,20201125,204300,250.6000000,250.6300000,250.5800000,250.6300000,10760
SBER,1,20201125,204400,250.6300000,250.6900000,250.6300000,250.6900000,5270
SBER,1,20201125,204500,250.6400000,250.6900000,250.6200000,250.6200000,6110
SBER,1,20201125,204600,250.6200000,250.6800000,250.6100000,250.6500000,3740
SBER,1,20201125,204700,250.6500000,250.6800000,250.5200000,250.6200000,42290
SBER,1,20201125,204800,250.6200000,250.6500000,250.5200000,250.6200000,20830
SBER,1,20201125,204900,250.6300000,250.6300000,250.5700000,250.6000000,1790
SBER,1,20201125,205000,250.5700000,250.6000000,250.5100000,250.5500000,3520
SBER,1,20201125,205100,250.5500000,250.5500000,250.4800000,250.5100000,17970
SBER,1,20201125,205200,250.5100000,250.5100000,250.4600000,250.4900000,30140
SBER,1,20201125,205300,250.4900000,250.5000000,250.3700000,250.4800000,35540
SBER,1,20201125,205400,250.4500000,250.4800000,250.3300000,250.4800000,20600
SBER,1,20201125,205500,250.4200000,250.5000000,250.4200000,250.5000000,33170
SBER,1,20201125,205600,250.5100000,250.6300000,250.5000000,250.6000000,13890
SBER,1,20201125,205700,250.6200000,250.6200000,250.5400000,250.5400000,9120
SBER,1,20201125,205800,250.5300000,250.7000000,250.5300000,250.7000000,103320
SBER,1,20201125,205900,250.6500000,250.6500000,250.5400000,250.5400000,13860
SBER,1,20201125,210000,250.5800000,250.6500000,250.5400000,250.6400000,4310
SBER,1,20201125,210100,250.6400000,250.7000000,250.6100000,250.7000000,63910
SBER,1,20201125,210200,250.6600000,250.7600000,250.6500000,250.7600000,53110
SBER,1,20201125,210300,250.7600000,250.8300000,250.7600000,250.8300000,52630
SBER,1,20201125,210400,250.8300000,251.0200000,250.8300000,251.0100000,87730
SBER,1,20201125,210500,251.0100000,251.1000000,250.9100000,250.9100000,24190
SBER,1,20201125,210600,250.9100000,250.9600000,250.9000000,250.9100000,4150
SBER,1,20201125,210700,250.9300000,250.9800000,250.9200000,250.9600000,3420
SBER,1,20201125,210800,250.9200000,250.9900000,250.9100000,250.9900000,2190
SBER,1,20201125,210900,250.9800000,251.0400000,250.9700000,251.0000000,40980
SBER,1,20201125,211000,251.0400000,251.0700000,251.0000000,251.0700000,7690
SBER,1,20201125,211100,251.0700000,251.2900000,251.0500000,251.2800000,142880
SBER,1,20201125,211200,251.2200000,251.3000000,251.2000000,251.2500000,58090
SBER,1,20201125,211300,251.2700000,251.3000000,251.2500000,251.2500000,73280
SBER,1,20201125,211400,251.2500000,251.3200000,251.2000000,251.2100000,37100
SBER,1,20201125,211500,251.2100000,251.2500000,251.2000000,251.2100000,34770
SBER,1,20201125,211600,251.2100000,251.3000000,251.1600000,251.2400000,49940
SBER,1,20201125,211700,251.2000000,251.2500000,251.0500000,251.1500000,59800
SBER,1,20201125,211800,251.1400000,251.1400000,251.0300000,251.0900000,1560
SBER,1,20201125,211900,251.0300000,251.1700000,251.0300000,251.1700000,5600
SBER,1,20201125,212000,251.1500000,251.1500000,251.0600000,251.0600000,3570
SBER,1,20201125,212100,251.0600000,251.1000000,251.0600000,251.0900000,6870
SBER,1,20201125,212200,251.0600000,251.1000000,251.0200000,251.0300000,760
SBER,1,20201125,212300,251.0300000,251.0600000,250.9600000,251.0100000,12730
SBER,1,20201125,212400,250.9900000,251.0000000,250.8300000,250.9200000,60290
SBER,1,20201125,212500,250.8900000,252.0000000,250.3800000,250.9900000,935710
SBER,1,20201125,212600,250.9100000,251.1500000,250.9100000,251.1500000,7430
SBER,1,20201125,212700,251.1700000,251.2500000,251.0700000,251.1300000,31520
SBER,1,20201125,212800,251.1300000,251.2000000,251.1000000,251.1000000,3300
SBER,1,20201125,212900,251.1500000,251.1500000,251.0400000,251.0400000,210
SBER,1,20201125,213000,251.0400000,251.2000000,251.0400000,251.1200000,10920
SBER,1,20201125,213100,251.0900000,251.1500000,251.0100000,251.0100000,6470
SBER,1,20201125,213200,251.0100000,251.0700000,250.9500000,251.0500000,3790
SBER,1,20201125,213300,250.9800000,251.0500000,250.9500000,251.0500000,7850
SBER,1,20201125,213400,251.0500000,251.0500000,250.9500000,251.0500000,13680
SBER,1,20201125,213500,251.0500000,251.0500000,250.9000000,250.9500000,8330
SBER,1,20201125,213600,250.9500000,251.0000000,250.9500000,250.9900000,5480
SBER,1,20201125,213700,250.9900000,251.0400000,250.9500000,251.0300000,7210
SBER,1,20201125,213800,251.0000000,251.0500000,251.0000000,251.0300000,1200
SBER,1,20201125,213900,251.0200000,251.0600000,250.9600000,251.0000000,14290
SBER,1,20201125,214000,250.9600000,251.0300000,250.9500000,251.0000000,3800
SBER,1,20201125,214100,250.9800000,251.0300000,250.9600000,251.0000000,7010
SBER,1,20201125,214200,250.9500000,251.6200000,250.9000000,251.1600000,164070
SBER,1,20201125,214300,251.2200000,251.2200000,251.1600000,251.1600000,9420
SBER,1,20201125,214400,251.1600000,251.3000000,251.1600000,251.2000000,11650
SBER,1,20201125,214500,251.2700000,251.3400000,251.2400000,251.2700000,21210
SBER,1,20201125,214600,251.3600000,251.3600000,251.2000000,251.2000000,2230
SBER,1,20201125,214700,251.1600000,251.3100000,251.1400000,251.2200000,14870
SBER,1,20201125,214800,251.2800000,251.3000000,251.2200000,251.2200000,2440
SBER,1,20201125,214900,251.2700000,251.4200000,251.2000000,251.3000000,37500
SBER,1,20201125,215000,251.3300000,251.4800000,251.3000000,251.4600000,38490
SBER,1,20201125,215100,251.4000000,251.5100000,251.4000000,251.4400000,15080
SBER,1,20201125,215200,251.5000000,251.5400000,251.4400000,251.4400000,15300
SBER,1,20201125,215300,251.4800000,251.5000000,251.2900000,251.2900000,13890
SBER,1,20201125,215400,251.2900000,251.4400000,251.2800000,251.4000000,10390
SBER,1,20201125,215500,251.3500000,251.6100000,251.3500000,251.6000000,33400
SBER,1,20201125,215600,251.5300000,251.9100000,251.5300000,251.8500000,186870
SBER,1,20201125,215700,251.8600000,251.8600000,251.7000000,251.7100000,25010
SBER,1,20201125,215800,251.7700000,251.7800000,251.6000000,251.6700000,23990
SBER,1,20201125,215900,251.6100000,251.6300000,251.5500000,251.6300000,9150
SBER,1,20201125,220000,251.6300000,251.8000000,251.6000000,251.7800000,14310
SBER,1,20201125,220100,251.6900000,251.7900000,251.6600000,251.6700000,6250
SBER,1,20201125,220200,251.7600000,251.7900000,251.7000000,251.7000000,9750
SBER,1,20201125,220300,251.7000000,251.8000000,251.7000000,251.7800000,17790
SBER,1,20201125,220400,251.7800000,251.8000000,251.7000000,251.7000000,12320
SBER,1,20201125,220500,251.7000000,251.7300000,251.7000000,251.7300000,10760
SBER,1,20201125,220600,251.7300000,251.7300000,251.6000000,251.6100000,12780
SBER,1,20201125,220700,251.6200000,251.6900000,251.5300000,251.5900000,37830
SBER,1,20201125,220800,251.5400000,251.5900000,251.5200000,251.5200000,6620
SBER,1,20201125,220900,251.5200000,251.5600000,251.4800000,251.5200000,25930
SBER,1,20201125,221000,251.5200000,251.5200000,251.4200000,251.4800000,9600
SBER,1,20201125,221100,251.4300000,251.4700000,251.3800000,251.4000000,6780
SBER,1,20201125,221200,251.4000000,251.4600000,251.2700000,251.2900000,54780
SBER,1,20201125,221300,251.2800000,251.3000000,251.2500000,251.2500000,13130
SBER,1,20201125,221400,251.2500000,251.7000000,251.2000000,251.2600000,167870
SBER,1,20201125,221500,251.2600000,251.3100000,251.1500000,251.1500000,24430
SBER,1,20201125,221600,251.1400000,251.1900000,251.1000000,251.1700000,26830
SBER,1,20201125,221700,251.1700000,251.3000000,251.1600000,251.2600000,53200
SBER,1,20201125,221800,251.3400000,251.3500000,251.2900000,251.3400000,1830
SBER,1,20201125,221900,251.3500000,251.3500000,251.2200000,251.3000000,8340
SBER,1,20201125,222000,251.2900000,251.2900000,251.2200000,251.2300000,2880
SBER,1,20201125,222100,251.2200000,251.2600000,251.1900000,251.2000000,23830
SBER,1,20201125,222200,251.1800000,251.1800000,251.0200000,251.0200000,63920
SBER,1,20201125,222300,251.0200000,251.1100000,251.0000000,251.0200000,49710
SBER,1,20201125,222400,251.0600000,251.1100000,251.0200000,251.1100000,10100
SBER,1,20201125,222500,251.1000000,251.1000000,251.0300000,251.0900000,3550
SBER,1,20201125,222600,251.0500000,251.1000000,251.0500000,251.1000000,6790
SBER,1,20201125,222700,251.0700000,251.1000000,251.0500000,251.0700000,2940
SBER,1,20201125,222800,251.0700000,251.1700000,251.0600000,251.1000000,73600
SBER,1,20201125,222900,251.1600000,251.1600000,251.0400000,251.1200000,3050
SBER,1,20201125,223000,251.0800000,251.1300000,251.0100000,251.0500000,12190
SBER,1,20201125,223100,251.0500000,251.1000000,251.0400000,251.0500000,4800
SBER,1,20201125,223200,251.1000000,251.7000000,251.1000000,251.3000000,273480
SBER,1,20201125,223300,251.2800000,251.3000000,251.2700000,251.2800000,3020
SBER,1,20201125,223400,251.2800000,251.2900000,251.2100000,251.2200000,18930
SBER,1,20201125,223500,251.2900000,251.2900000,251.2300000,251.2300000,1240
SBER,1,20201125,223600,251.2800000,251.2900000,251.2200000,251.2300000,6870
SBER,1,20201125,223700,251.2800000,251.2800000,251.2000000,251.2000000,10780
SBER,1,20201125,223800,251.2000000,251.2200000,251.1500000,251.2100000,11710
SBER,1,20201125,223900,251.2000000,251.2100000,251.1500000,251.2000000,1200
SBER,1,20201125,224000,251.2000000,251.2000000,251.1400000,251.1400000,14650
SBER,1,20201125,224100,251.1400000,251.1900000,251.1400000,251.1900000,4020
SBER,1,20201125,224200,251.1900000,251.1900000,251.1400000,251.1400000,6140
SBER,1,20201125,224300,251.1400000,251.1600000,251.1300000,251.1300000,2240
SBER,1,20201125,224400,251.1200000,251.1200000,251.0200000,251.0400000,49240
SBER,1,20201125,224500,251.0400000,251.1000000,251.0400000,251.0500000,3510
SBER,1,20201125,224600,251.0400000,251.1100000,251.0400000,251.0700000,1470
SBER,1,20201125,224700,251.1000000,251.1400000,251.0700000,251.1000000,1260
SBER,1,20201125,224800,251.0800000,251.1000000,251.0400000,251.0500000,8720
SBER,1,20201125,224900,251.1000000,251.1000000,251.0400000,251.0600000,3140
SBER,1,20201125,225000,251.0700000,251.1500000,251.0700000,251.1500000,1300
SBER,1,20201125,225100,251.0600000,251.1400000,251.0500000,251.1400000,1320
SBER,1,20201125,225200,251.1400000,251.1500000,251.1200000,251.1200000,550
SBER,1,20201125,225300,251.1500000,251.1500000,251.0100000,251.0700000,22280
SBER,1,20201125,225400,251.0500000,251.1500000,251.0500000,251.1400000,690
SBER,1,20201125,225500,251.0500000,251.1400000,251.0500000,251.0500000,1520
SBER,1,20201125,225600,251.1400000,251.1400000,251.0800000,251.1400000,730
SBER,1,20201125,225700,251.1000000,251.1500000,251.0800000,251.1000000,25530
SBER,1,20201125,225800,251.1000000,251.1500000,251.1000000,251.1000000,1680
SBER,1,20201125,225900,251.1400000,251.2800000,251.1000000,251.2100000,44510
SBER,1,20201125,230000,251.2300000,251.2800000,251.2300000,251.2300000,4240
SBER,1,20201125,230100,251.2300000,251.2300000,251.1500000,251.2200000,12180
SBER,1,20201125,230200,251.1500000,251.2000000,251.1200000,251.1300000,5760
SBER,1,20201125,230300,251.1200000,251.1900000,251.1000000,251.1600000,3420
SBER,1,20201125,230400,251.1200000,251.1300000,251.0300000,251.0600000,28340
SBER,1,20201125,230500,251.0300000,251.1000000,251.0300000,251.0500000,7940
SBER,1,20201125,230600,251.1000000,251.1000000,251.0600000,251.0600000,1430
SBER,1,20201125,230700,251.0600000,251.1000000,251.0600000,251.1000000,1260
SBER,1,20201125,230800,251.1000000,251.1000000,251.0400000,251.0400000,2350
SBER,1,20201125,230900,251.1000000,251.1000000,251.0500000,251.1000000,2060
SBER,1,20201125,231000,251.1000000,251.1000000,251.0500000,251.0600000,1460
SBER,1,20201125,231100,251.0600000,251.1000000,251.0600000,251.0600000,2650
SBER,1,20201125,231200,251.0700000,251.1900000,251.0700000,251.1900000,19200
SBER,1,20201125,231300,251.1900000,251.2000000,251.1500000,251.2000000,1880
SBER,1,20201125,231400,251.1600000,251.2300000,251.1400000,251.2200000,14230
SBER,1,20201125,231500,251.2300000,251.2300000,251.2000000,251.2200000,1090
